0 0.0253902 0.20768 -0.0375344 -0.2149
9.07617e-06 0.0253561 0.207485 -0.0371882 -0.214344
1.81777e-05 0.0253222 0.20729 -0.0372085 -0.213576
2.73108e-05 0.0252883 0.207095 -0.0375977 -0.212616
3.64811e-05 0.0252538 0.2069 -0.0383812 -0.211501
4.56923e-05 0.0252184 0.206705 -0.0401105 -0.210761
5.49212e-05 0.0251814 0.206511 -0.042792 -0.210125
6.41547e-05 0.0251419 0.206317 -0.0465328 -0.209635
7.33752e-05 0.025099 0.206123 -0.0514831 -0.209336
8.256e-05 0.0250517 0.205931 -0.0578402 -0.209282
9.16791e-05 0.024999 0.20574 -0.0635865 -0.213917
0.000100551 0.0249425 0.205551 -0.0677351 -0.219169
0.000109183 0.0248841 0.205361 -0.070113 -0.224709
0.000117594 0.0248251 0.205172 -0.0705945 -0.230473
0.000125808 0.0247671 0.204983 -0.0691448 -0.236389
0.000133848 0.0247115 0.204793 -0.0617691 -0.239564
0.000141851 0.0246621 0.204601 -0.053907 -0.241631
0.000149849 0.024619 0.204408 -0.0474822 -0.243693
0.000157824 0.0245811 0.204214 -0.0422511 -0.245751
0.000165764 0.0245476 0.204019 -0.0380186 -0.247807
0.000173662 0.0245175 0.203823 -0.0359105 -0.24668
0.000181605 0.024489 0.203627 -0.034282 -0.243337
0.000189662 0.0244614 0.203431 -0.0320118 -0.239907
0.000197843 0.0244352 0.203235 -0.0291416 -0.236367
0.000206156 0.024411 0.203038 -0.0257376 -0.232699
0.000214614 0.0243892 0.202841 -0.02426 -0.23178
0.00022311 0.0243686 0.202644 -0.0248736 -0.233443
0.000231544 0.0243476 0.202447 -0.0257811 -0.235508
0.000239901 0.0243261 0.202251 -0.0269875 -0.237997
0.000248168 0.0243038 0.202054 -0.0285035 -0.240944
0.000256328 0.0242805 0.201857 -0.028913 -0.242778
0.000264427 0.0242571 0.201661 -0.0282363 -0.243394
0.000272508 0.0242343 0.201464 -0.0277428 -0.244127
0.000280566 0.0242119 0.201267 -0.0274269 -0.244986
0.000288598 0.0241899 0.20107 -0.0272851 -0.245979
0.000296599 0.0241681 0.200874 -0.0275761 -0.246918
0.000304568 0.0241461 0.200677 -0.0282587 -0.247506
0.000312516 0.0241236 0.20048 -0.0290503 -0.247865
0.00032045 0.0241006 0.200284 -0.0299566 -0.247996
0.000328376 0.0240768 0.200087 -0.0309844 -0.247896
0.000336302 0.0240523 0.19989 -0.0315567 -0.249546
0.000344174 0.0240274 0.199694 -0.031011 -0.253629
0.000351923 0.0240034 0.199498 -0.0298389 -0.257821
0.000359551 0.0239806 0.199301 -0.0280774 -0.262072
0.000367064 0.0239595 0.199104 -0.025785 -0.266335
0.000374463 0.0239405 0.198907 -0.0226696 -0.267704
0.000381833 0.0239238 0.19871 -0.0191413 -0.264846
0.00038929 0.0239095 0.198512 -0.0158723 -0.261615
0.000396844 0.0238975 0.198314 -0.0128147 -0.258061
0.000404507 0.0238877 0.198117 -0.00992475 -0.254229
0.00041229 0.0238799 0.197919 -0.00913089 -0.254285
0.000420071 0.0238728 0.197721 -0.0111461 -0.260306
0.000427671 0.0238644 0.197523 -0.0130581 -0.266574
0.000435089 0.0238547 0.197325 -0.0148477 -0.273111
0.000442328 0.0238439 0.197128 -0.0164988 -0.279935
0.000449389 0.0238323 0.19693 -0.017958 -0.286411
0.000456289 0.0238199 0.196732 -0.0193932 -0.292041
0.000463054 0.0238068 0.196535 -0.0209561 -0.297689
0.000469689 0.0237929 0.196337 -0.0226583 -0.303355
0.000476197 0.0237781 0.19614 -0.0245127 -0.30904
0.000482584 0.0237625 0.195943 -0.0253622 -0.311865
0.000488912 0.0237464 0.195745 -0.0241248 -0.30943
0.000495292 0.023731 0.195548 -0.0228722 -0.306949
0.000501725 0.0237163 0.19535 -0.0216738 -0.304564
0.000508209 0.0237023 0.195153 -0.0205267 -0.302269
0.000514745 0.0236888 0.194955 -0.0180544 -0.302238
0.000521284 0.023677 0.194758 -0.0135316 -0.305767
0.000527753 0.0236683 0.19456 -0.00924052 -0.309155
0.000534155 0.0236624 0.194362 -0.00509411 -0.312401
0.000540492 0.0236591 0.194164 -0.00101204 -0.3155
0.000546768 0.0236585 0.193966 -0.000992003 -0.318878
0.000552977 0.0236579 0.193768 -0.00778833 -0.322977
0.000559106 0.0236531 0.19357 -0.0146327 -0.327354
0.000565148 0.0236443 0.193372 -0.0214595 -0.332023
0.000571099 0.0236315 0.193175 -0.0282051 -0.336995
0.000576954 0.023615 0.192977 -0.0305759 -0.342684
0.000582709 0.0235974 0.19278 -0.0258307 -0.349044
0.000588367 0.0235828 0.192583 -0.0212989 -0.355059
0.000593933 0.0235709 0.192385 -0.0169181 -0.360783
0.000599415 0.0235617 0.192187 -0.0126308 -0.366265
0.000604818 0.0235548 0.191989 -0.00987695 -0.36938
0.000610176 0.0235495 0.191791 -0.00974911 -0.368567
0.000615547 0.0235443 0.191593 -0.00956693 -0.367851
0.000620927 0.0235392 0.191396 -0.00933054 -0.367226
0.000626317 0.0235341 0.191198 -0.0090407 -0.366688
0.000631715 0.0235292 0.191 -0.00799596 -0.367566
0.000637101 0.0235249 0.190802 -0.00564903 -0.37083
0.00064244 0.0235219 0.190604 -0.00327931 -0.373963
0.000647734 0.0235202 0.190406 -0.00088936 -0.376973
0.000652986 0.0235197 0.190208 0.0015183 -0.379869
0.000658199 0.0235205 0.19001 0.00200162 -0.383123
0.000663367 0.0235215 0.189812 -0.00103269 -0.387218
0.00066848 0.023521 0.189614 -0.00409059 -0.391427
0.000673538 0.0235189 0.189416 -0.00718605 -0.395703
0.000678541 0.0235154 0.189218 -0.0103329 -0.399998
0.00068349 0.0235102 0.18902 -0.0131963 -0.403975
0.000688388 0.0235038 0.188822 -0.015388 -0.407445
0.000693244 0.0234963 0.188624 -0.017461 -0.410963
0.000698058 0.0234879 0.188426 -0.0193867 -0.41453
0.000702829 0.0234786 0.188228 -0.0211396 -0.418143
0.000707558 0.0234686 0.188031 -0.0227247 -0.420686
0.000712258 0.023458 0.187833 -0.0243309 -0.421297
0.00071695 0.0234466 0.187635 -0.0259986 -0.422109
0.000721632 0.0234344 0.187438 -0.027735 -0.423137
0.000726301 0.0234214 0.18724 -0.0295475 -0.424401
0.000730955 0.0234077 0.187043 -0.0322073 -0.42431
0.000735608 0.0233927 0.186845 -0.0364668 -0.421332
0.00074029 0.0233756 0.186648 -0.0408896 -0.418624
0.000744998 0.0233564 0.186451 -0.0455071 -0.416212
0.000749727 0.0233348 0.186254 -0.0503528 -0.414128
0.000754473 0.023311 0.186057 -0.0519879 -0.414425
0.000759213 0.0232863 0.185861 -0.0461559 -0.41952
0.000763905 0.0232647 0.185664 -0.0400923 -0.424792
0.000768545 0.023246 0.185467 -0.0338306 -0.430141
0.000773134 0.0232305 0.18527 -0.0274056 -0.435465
0.000777672 0.0232181 0.185072 -0.0239035 -0.439151
0.000782174 0.0232073 0.184874 -0.0278139 -0.439
0.000786675 0.0231948 0.184677 -0.0318919 -0.439043
0.000791173 0.0231805 0.184479 -0.0361723 -0.439279
0.000795665 0.0231642 0.184282 -0.040692 -0.439704
0.000800149 0.023146 0.184085 -0.0422136 -0.440507
0.000804624 0.0231271 0.183888 -0.0351753 -0.441686
0.000809092 0.0231114 0.18369 -0.0277106 -0.442232
0.000813561 0.023099 0.183493 -0.0199149 -0.442193
0.000818034 0.0230901 0.183295 -0.0118905 -0.441623
0.000822516 0.0230847 0.183097 -0.00568136 -0.440658
0.000827009 0.0230822 0.182899 -0.00475968 -0.439593
0.000831513 0.02308 0.182701 -0.0038345 -0.43849
0.000836028 0.0230783 0.182503 -0.00290871 -0.43735
0.000840555 0.023077 0.182305 -0.00198519 -0.436171
0.000845095 0.0230761 0.182107 -0.00283137 -0.435251
0.000849644 0.0230748 0.181909 -0.00850897 -0.435188
0.000854193 0.0230709 0.181711 -0.0141749 -0.435376
0.000858738 0.0230645 0.181513 -0.0198809 -0.435801
0.000863277 0.0230555 0.181315 -0.0256779 -0.436452
0.000867805 0.0230438 0.181118 -0.0289655 -0.436714
0.000872329 0.0230307 0.18092 -0.0248112 -0.435461
0.000876869 0.0230195 0.180722 -0.0204601 -0.434095
0.000881425 0.0230102 0.180525 -0.0159595 -0.432592
0.000885999 0.0230029 0.180327 -0.0113594 -0.430926
0.000890592 0.0229976 0.180129 -0.00736255 -0.429709
0.000895199 0.0229942 0.179931 -0.00526813 -0.430106
0.000899802 0.0229918 0.179733 -0.00321042 -0.430374
0.000904403 0.0229903 0.179535 -0.00118598 -0.430529
0.000909002 0.0229898 0.179337 0.00080845 -0.430588
0.0009136 0.0229902 0.179139 0.00261757 -0.430833
0.000918196 0.0229914 0.178941 0.00394559 -0.431768
0.000922781 0.0229932 0.178743 0.00525248 -0.432639
0.000927358 0.0229956 0.178545 0.00653673 -0.433438
0.000931925 0.0229986 0.178347 0.00779688 -0.434161
0.000936485 0.0230021 0.178149 0.00834176 -0.434402
0.000941042 0.0230059 0.177951 0.00688149 -0.433444
0.00094561 0.0230091 0.177753 0.00543768 -0.432539
0.000950187 0.0230116 0.177555 0.00401199 -0.431692
0.000954773 0.0230134 0.177357 0.00260601 -0.430905
0.000959368 0.0230146 0.177159 0.00152803 -0.429652
0.000963977 0.0230153 0.176961 0.00136065 -0.426916
0.000968614 0.0230159 0.176763 0.00120369 -0.424185
0.000973282 0.0230165 0.176565 0.00105574 -0.421459
0.00097798 0.023017 0.176367 0.000915477 -0.418738
0.000982709 0.0230174 0.176169 3.21767e-05 -0.415479
0.000987474 0.0230174 0.175971 -0.00301396 -0.410696
0.000992295 0.023016 0.175773 -0.00606114 -0.406064
0.000997171 0.023013 0.175575 -0.00912528 -0.401538
0.0010021 0.0230085 0.175377 -0.0122228 -0.397075
